# x,p
0.0000000000000000,0.0000000000000000
0.1000000000000000,0.1979939344282550
0.2000000000000000,0.3760390339752336
0.3000000000000000,0.5341833680035332
0.4000000000000000,0.6724725205539043
0.5000000000000000,0.7909484706255007
0.6000000000000000,0.8896485621848559
0.7000000000000000,0.9686045891741775
0.8000000000000000,1.0278420179365484
0.9000000000000000,1.0673793660734492
1.0000000000000000,1.0872277528828438
