0.0166666667,0.0333333333,0.0500000000,0.0666666667,0.0833333333,0.1000000000,0.1166666667,0.1333333333,0.1500000000,0.1666666667,0.1833333333,0.2000000000,0.2166666667,0.2333333333,0.2500000000,0.2666666667,0.2833333333,0.3000000000,0.3166666667,0.3333333333,0.3500000000,0.3666666667,0.3833333333,0.4000000000,0.4166666667,0.4333333333,0.4500000000,0.4666666667,0.4833333333,0.5000000000,0.5166666667,0.5333333333,0.5500000000,0.5666666667,0.5833333333,0.6000000000,0.6166666667,0.6333333333,0.6500000000,0.6666666667,0.6833333333,0.7000000000,0.7166666667,0.7333333333,0.7500000000,0.7666666667,0.7833333333,0.8000000000,0.8166666667,0.8333333333,0.8500000000,0.8666666667,0.8833333333,0.9000000000,0.9166666667,0.9333333333,0.9500000000,0.9666666667,0.9833333333
1.0168063304,1.0338951135,1.0512710964,1.0689391057,1.0869040495,1.1051709181,1.1237447857,1.1426308118,1.1618342427,1.1813604129,1.2012147463,1.2214027582,1.2419300564,1.2628023433,1.2840254167,1.3056051721,1.3275476039,1.3498588076,1.3725449807,1.3956124251,1.4190675486,1.4429168667,1.4671670042,1.4918246976,1.5168967964,1.5423902651,1.5683121855,1.5946697582,1.6214703050,1.6487212707,1.6764302251,1.7046048653,1.7332530179,1.7623826407,1.7920018257,1.8221188004,1.8527419310,1.8838797240,1.9155408290,1.9477340411,1.9804683029,2.0137527075,2.0475965008,2.0820090841,2.1170000166,2.1525790183,2.1887559725,2.2255409285,2.2629441046,2.3009758909,2.3396468519,2.3789677299,2.4189494476,2.4596031112,2.5009400137,2.5429716378,2.5857096593,2.6291659501,2.6733525817
1.0253269876,1.0425589717,1.0600805623,1.0778966264,1.0960121133,1.1144320549,1.1331615683,1.1522058560,1.1715702082,1.1912600042,1.2112807134,1.2316378973,1.2523372107,1.2733844036,1.2947853226,1.3165459125,1.3386722181,1.3611703857,1.3840466649,1.4073074104,1.4309590837,1.4550082549,1.4794616043,1.5043259248,1.5296081233,1.5553152228,1.5814543643,1.6080328088,1.6350579395,1.6625372634,1.6904784139,1.7188891527,1.7477773717,1.7771510956,1.8070184841,1.8373878337,1.8682675807,1.8996663029,1.9315927224,1.9640557079,1.9970642770,2.0306275991,2.0647549974,2.0994559521,2.1347401024,2.1706172499,2.2070973605,2.2441905679,2.2819071761,2.3202576620,2.3592526788,2.3989030588,2.4392198162,2.4802141503,2.5218974487,2.5642812905,2.6073774490,2.6511978959,2.6957548037
0.0085206573,0.0086638582,0.0088094659,0.0089575207,0.0091080637,0.0092611369,0.0094167826,0.0095750442,0.0097359655,0.0098995914,0.0100659672,0.0102351391,0.0104071543,0.0105820603,0.0107599059,0.0109407405,0.0111246142,0.0113115781,0.0115016842,0.0116949853,0.0118915351,0.0120913882,0.0122946001,0.0125012272,0.0127113269,0.0129249577,0.0131421788,0.0133630506,0.0135876344,0.0138159927,0.0140481889,0.0142842874,0.0145243538,0.0147684549,0.0150166584,0.0152690334,0.0155256498,0.0157865790,0.0160518934,0.0163216669,0.0165959742,0.0168748916,0.0171584966,0.0174468680,0.0177400858,0.0180382315,0.0183413880,0.0186496395,0.0189630715,0.0192817711,0.0196058269,0.0199353289,0.0202703686,0.0206110392,0.0209574351,0.0213096527,0.0216677897,0.0220319458,0.0224022219
