0.0200000000,0.0400000000,0.0600000000,0.0800000000,0.1000000000,0.1200000000,0.1400000000,0.1600000000,0.1800000000,0.2000000000,0.2200000000,0.2400000000,0.2600000000,0.2800000000,0.3000000000,0.3200000000,0.3400000000,0.3600000000,0.3800000000,0.4000000000,0.4200000000,0.4400000000,0.4600000000,0.4800000000,0.5000000000,0.5200000000,0.5400000000,0.5600000000,0.5800000000,0.6000000000,0.6200000000,0.6400000000,0.6600000000,0.6800000000,0.7000000000,0.7200000000,0.7400000000,0.7600000000,0.7800000000,0.8000000000,0.8200000000,0.8400000000,0.8600000000,0.8800000000,0.9000000000,0.9200000000,0.9400000000,0.9600000000,0.9800000000
1.0202013400,1.0408107742,1.0618365465,1.0832870677,1.1051709181,1.1274968516,1.1502737989,1.1735108710,1.1972173631,1.2214027582,1.2460767306,1.2712491503,1.2969300867,1.3231298123,1.3498588076,1.3771277643,1.4049475906,1.4333294146,1.4622845894,1.4918246976,1.5219615556,1.5527072185,1.5840739850,1.6160744022,1.6487212707,1.6820276497,1.7160068622,1.7506725003,1.7860384308,1.8221188004,1.8589280418,1.8964808793,1.9347923344,1.9738777322,2.0137527075,2.0544332106,2.0959355145,2.1382762205,2.1814722655,2.2255409285,2.2704998375,2.3163669768,2.3631606937,2.4108997064,2.4596031112,2.5092903899,2.5599814183,2.6116964734,2.6644562419
1.0304717083,1.0512886176,1.0725260565,1.0941925200,1.1162966752,1.1388473639,1.1618536067,1.1853246065,1.2092697519,1.2336986214,1.2586209867,1.2840468172,1.3099862836,1.3364497619,1.3634478380,1.3909913114,1.4190911998,1.4477587437,1.4770054104,1.5068428989,1.5372831446,1.5683383242,1.6000208599,1.6323434254,1.6653189499,1.6989606243,1.7332819056,1.7682965227,1.8040184820,1.8404620728,1.8776418729,1.9155727549,1.9542698914,1.9937487620,2.0340251587,2.0751151925,2.1170353001,2.1598022501,2.2034331497,2.2479454520,2.2933569624,2.3396858462,2.3869506356,2.4351702370,2.4843639390,2.5345514196,2.5857527547,2.6379884253,2.6912793265
0.0102703683,0.0104778435,0.0106895099,0.0109054524,0.0111257571,0.0113505123,0.0115798079,0.0118137355,0.0120523888,0.0122958632,0.0125442561,0.0127976669,0.0130561969,0.0133199496,0.0135890304,0.0138635470,0.0141436093,0.0144293291,0.0147208209,0.0150182012,0.0153215890,0.0156311056,0.0159468749,0.0162690232,0.0165976792,0.0169329746,0.0172750434,0.0176240224,0.0179800513,0.0183432724,0.0187138311,0.0190918755,0.0194775570,0.0198710298,0.0202724512,0.0206819819,0.0210997856,0.0215260296,0.0219608842,0.0224045235,0.0228571249,0.0233188695,0.0237899419,0.0242705306,0.0247608278,0.0252610297,0.0257713364,0.0262919519,0.0268230846
