0.0333333333,0.0666666667,0.1000000000,0.1333333333,0.1666666667,0.2000000000,0.2333333333,0.2666666667,0.3000000000,0.3333333333,0.3666666667,0.4000000000,0.4333333333,0.4666666667,0.5000000000,0.5333333333,0.5666666667,0.6000000000,0.6333333333,0.6666666667,0.7000000000,0.7333333333,0.7666666667,0.8000000000,0.8333333333,0.8666666667,0.9000000000,0.9333333333,0.9666666667
1.0338951135,1.0689391057,1.1051709181,1.1426308118,1.1813604129,1.2214027582,1.2628023433,1.3056051721,1.3498588076,1.3956124251,1.4429168667,1.4918246976,1.5423902651,1.5946697582,1.6487212707,1.7046048653,1.7623826407,1.8221188004,1.8838797240,1.9477340411,2.0137527075,2.0820090841,2.1525790183,2.2255409285,2.3009758909,2.3789677299,2.4596031112,2.5429716378,2.6291659501
1.0513197670,1.0869543699,1.1237968116,1.1618880321,1.2012703588,1.2419875540,1.2840848631,1.3276090653,1.3726085253,1.4191332471,1.4672349296,1.5169670241,1.5683847935,1.6215453742,1.6765078387,1.7333332622,1.7920847899,1.8528277072,1.9156295127,1.9805599925,2.0476912982,2.1170980272,2.1888573052,2.2630488720,2.3397551704,2.4190614375,2.5010557995,2.5858293698,2.6734763498
0.0174246535,0.0180152641,0.0186258935,0.0192572203,0.0199099460,0.0205847958,0.0212825198,0.0220038933,0.0227497177,0.0235208220,0.0243180629,0.0251423264,0.0259945284,0.0268756159,0.0277865680,0.0287283969,0.0297021491,0.0307089068,0.0317497887,0.0328259514,0.0339385908,0.0350889432,0.0362782869,0.0375079435,0.0387792795,0.0400937076,0.0414526884,0.0428577320,0.0443103996
