0.0500000000,0.1000000000,0.1500000000,0.2000000000,0.2500000000,0.3000000000,0.3500000000,0.4000000000,0.4500000000,0.5000000000,0.5500000000,0.6000000000,0.6500000000,0.7000000000,0.7500000000,0.8000000000,0.8500000000,0.9000000000,0.9500000000
1.0512710964,1.1051709181,1.1618342427,1.2214027582,1.2840254167,1.3498588076,1.4190675486,1.4918246976,1.5683121855,1.6487212707,1.7332530179,1.8221188004,1.9155408290,2.0137527075,2.1170000166,2.2255409285,2.3396468519,2.4596031112,2.5857096593
1.0779964340,1.1332664931,1.1913703086,1.2524531706,1.3166678178,1.3841748203,1.4551429810,1.5297497570,1.6081817042,1.6906349433,1.7773156505,1.8684405725,1.9642375691,2.0649461828,2.1708182376,2.2821184687,2.3991251846,2.5221309632,2.6514433829
0.0267253376,0.0280955750,0.0295360659,0.0310504124,0.0326424011,0.0343160128,0.0360754324,0.0379250593,0.0398695187,0.0419136726,0.0440626326,0.0463217721,0.0486967401,0.0511934754,0.0538182210,0.0565775402,0.0594783327,0.0625278520,0.0657337235
