0.1000000000,0.2000000000,0.3000000000,0.4000000000,0.5000000000,0.6000000000,0.7000000000,0.8000000000,0.9000000000
1.1051709181,1.2214027582,1.3498588076,1.4918246976,1.6487212707,1.8221188004,2.0137527075,2.2255409285,2.4596031112
1.1623184008,1.2845604942,1.4196589007,1.5689657306,1.7339752969,1.9163390708,2.1178822102,2.3406218266,2.5867871730
0.0571474828,0.0631577360,0.0698000931,0.0771410329,0.0852540262,0.0942202704,0.1041295027,0.1150808982,0.1271840619
