0.0000000000,0.1000000000,0.2000000000,0.3000000000,0.4000000000,0.5000000000,0.6000000000,0.7000000000,0.8000000000,0.9000000000
0.0000000000,0.0100000000,0.0200000000,0.0300000000,0.0400000000,0.0500000000,0.0600000000,0.0700000000,0.0800000000,0.0900000000
