0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0022747574,0.0008774387,0.0003330176,0.0001661191,0.0001019987,0.0000702911,0.0000523921,0.0000409899,0.0000331377,0.0000273996,0.0000230794,0.0000196194,0.0000170389,0.0000144889,0.0000134298,0.0000101026,0.0000133554,0.0000037514,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0047597336,0.0021149118,0.0009463927,0.0004929326,0.0003066007,0.0002116196,0.0001575345,0.0001230635,0.0000993527,0.0000820976,0.0000690339,0.0000588029,0.0000506755,0.0000439134,0.0000386769,0.0000334865,0.0000322327,0.0000278631,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0064260927,0.0033558552,0.0017422169,0.0009723141,0.0006199521,0.0004320706,0.0003226137,0.0002522755,0.0002037252,0.0001683724,0.0001415377,0.0001206424,0.0001037379,0.0000903828,0.0000784044,0.0000706265,0.0000612512,0.0000661042,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0071669418,0.0043085650,0.0025114244,0.0015032639,0.0009908723,0.0007023076,0.0005285403,0.0004150045,0.0003359155,0.0002780301,0.0002339290,0.0001995457,0.0001715926,0.0001496854,0.0001295077,0.0001175330,0.0000995599,0.0001104116,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0073177697,0.0049120020,0.0031305121,0.0019954127,0.0013638419,0.0009876651,0.0007523158,0.0005949596,0.0004837468,0.0004015856,0.0003385923,0.0002892420,0.0002490076,0.0002173283,0.0001882290,0.0001706684,0.0001444836,0.0001567438,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0071137935,0.0051996319,0.0035531770,0.0023904577,0.0016929709,0.0012553158,0.0009706046,0.0007750957,0.0006343400,0.0005289961,0.0004474845,0.0003831491,0.0003304969,0.0002886783,0.0002505922,0.0002265927,0.0001928975,0.0002024118,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0066965948,0.0052327096,0.0037784410,0.0026601044,0.0019468022,0.0014782795,0.0011620111,0.0009387060,0.0007745473,0.0006497510,0.0005520561,0.0004742051,0.0004101339,0.0003587249,0.0003122577,0.0002816287,0.0002413482,0.0002450678,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0061615257,0.0050768821,0.0038299781,0.0027999531,0.0021098778,0.0016388272,0.0013101205,0.0010716724,0.0008925291,0.0007539712,0.0006440301,0.0005554307,0.0004819726,0.0004223899,0.0003687881,0.0003320172,0.0002862999,0.0002825107,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0055715946,0.0047898645,0.0037412701,0.0028210372,0.0021802621,0.0017290251,0.0014050281,0.0011640565,0.0009791080,0.0008334831,0.0007162362,0.0006205742,0.0005405548,0.0004749233,0.0004159797,0.0003741550,0.0003243907,0.0003126484,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0049653744,0.0044169629,0.0035462985,0.0027420453,0.0021652345,0.0017491110,0.0014432106,0.0012106209,0.0010284874,0.0008825322,0.0007632458,0.0006646519,0.0005813621,0.0005122778,0.0004501779,0.0004048494,0.0003526537,0.0003335735,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0043648156,0.0039913259,0.0032748894,0.0025837683,0.0020770827,0.0017049941,0.0014263469,0.0012104705,0.0010383317,0.0008980660,0.0007817273,0.0006843114,0.0006011568,0.0005314173,0.0004685499,0.0004215598,0.0003687107,0.0003437034,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0037811960,0.0035359032,0.0029510244,0.0023657605,0.0019298294,0.0016057645,0.0013597047,0.0011661443,0.0010093434,0.0008796132,0.0007704992,0.0006779755,0.0005981683,0.0005305190,0.0004692817,0.0004225877,0.0003709295,0.0003419265,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0032191291,0.0030657872,0.0025928402,0.0021047321,0.0017370959,0.0014617001,0.0012505770,0.0010825226,0.0009445694,0.0008288882,0.0007303406,0.0006457897,0.0005721246,0.0005090554,0.0004516854,0.0004072006,0.0003585354,0.0003277273,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0026790077,0.0025901177,0.0022131874,0.0018138783,0.0015107677,0.0012827516,0.0011068858,0.0009656781,0.0008485249,0.0007491602,0.0006635590,0.0005893391,0.0005240776,0.0004676970,0.0004161534,0.0003756230,0.0003316149,0.0003012273,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0021583820,0.0021131270,0.0018198953,0.0015023421,0.0012599255,0.0010772272,0.0009358406,0.0008216453,0.0007261348,0.0006443795,0.0005732875,0.0005110936,0.0004559690,0.0004079743,0.0003638921,0.0003288302,0.0002909474,0.0002630775,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0016565328,0.0016395486,0.0014203663,0.0011786611,0.0009933370,0.0008536047,0.0007453107,0.0006575245,0.0005836812,0.0005200340,0.0004642839,0.0004151637,0.0003713467,0.0003329569,0.0002975599,0.0002691490,0.0002385562,0.0002149871,0.0000000000,0.0000000000
