0.1000000000,0.2000000000,0.3000000000,0.4000000000,0.5000000000,0.6000000000,0.7000000000,0.8000000000,0.9000000000
1.1051709181,1.2214027582,1.3498588076,1.4918246976,1.6487212707,1.8221188004,2.0137527075,2.2255409285,2.4596031112
1.1070137908,1.2234394475,1.3521096974,1.4943123156,1.6514705137,1.8251571839,2.0171106405,2.2292520184,2.4637044998
0.0018428727,0.0020366893,0.0022508898,0.0024876180,0.0027492430,0.0030383835,0.0033579330,0.0037110899,0.0041013887
