0.0250000000,0.0500000000,0.0750000000,0.1000000000,0.1250000000,0.1500000000,0.1750000000,0.2000000000,0.2250000000,0.2500000000,0.2750000000,0.3000000000,0.3250000000,0.3500000000,0.3750000000,0.4000000000,0.4250000000,0.4500000000,0.4750000000,0.5000000000,0.5250000000,0.5500000000,0.5750000000,0.6000000000,0.6250000000,0.6500000000,0.6750000000,0.7000000000,0.7250000000,0.7500000000,0.7750000000,0.8000000000,0.8250000000,0.8500000000,0.8750000000,0.9000000000,0.9250000000,0.9500000000,0.9750000000
1.0253151205,1.0512710964,1.0778841509,1.1051709181,1.1331484531,1.1618342427,1.1912462166,1.2214027582,1.2523227162,1.2840254167,1.3165306749,1.3498588076,1.3840306460,1.4190675486,1.4549914146,1.4918246976,1.5295904197,1.5683121855,1.6080141975,1.6487212707,1.6904588484,1.7332530179,1.7771305269,1.8221188004,1.8682459574,1.9155408290,1.9640329760,2.0137527075,2.0647311000,2.1170000166,2.1705921272,2.2255409285,2.2818807653,2.3396468519,2.3988752940,2.4596031112,2.5218682604,2.5857096593,2.6511672110
1.0254219275,1.0513806072,1.0779964340,1.1052860436,1.1332664931,1.1619552709,1.1913703086,1.2215299916,1.2524531706,1.2841591735,1.3166678178,1.3499994223,1.3841748203,1.4192153727,1.4551429810,1.4919801009,1.5297497570,1.5684755564,1.6081817042,1.6488930179,1.6906349433,1.7334335707,1.7773156505,1.8223086104,1.8684405725,1.9157403708,1.9642375691,2.0139624799,2.0649461828,2.1172205443,2.1708182376,2.2257727629,2.2821184687,2.3398905728,2.3991251846,2.4598593278,2.5221309632,2.5859790125,2.6514433829
0.0001068070,0.0001095108,0.0001122831,0.0001151256,0.0001180400,0.0001210282,0.0001240920,0.0001272334,0.0001304544,0.0001337568,0.0001371429,0.0001406147,0.0001441744,0.0001478242,0.0001515663,0.0001554033,0.0001593373,0.0001633710,0.0001675067,0.0001717472,0.0001760950,0.0001805528,0.0001851235,0.0001898100,0.0001946150,0.0001995417,0.0002045932,0.0002097725,0.0002150829,0.0002205277,0.0002261104,0.0002318344,0.0002377033,0.0002437208,0.0002498907,0.0002562167,0.0002627028,0.0002693532,0.0002761719
