0.0500000000,0.1000000000,0.1500000000,0.2000000000,0.2500000000,0.3000000000,0.3500000000,0.4000000000,0.4500000000,0.5000000000,0.5500000000,0.6000000000,0.6500000000,0.7000000000,0.7500000000,0.8000000000,0.8500000000,0.9000000000,0.9500000000
1.0512710964,1.1051709181,1.1618342427,1.2214027582,1.2840254167,1.3498588076,1.4190675486,1.4918246976,1.5683121855,1.6487212707,1.7332530179,1.8221188004,1.9155408290,2.0137527075,2.1170000166,2.2255409285,2.3396468519,2.4596031112,2.5857096593
1.0517091808,1.1056314635,1.1623184008,1.2219117396,1.2845604942,1.3504213191,1.4196589007,1.4924463690,1.5689657306,1.6494083238,1.7339752969,1.8228781115,1.9163390708,2.0145918760,2.1178822102,2.2264683531,2.3406218266,2.4606280739,2.5867871730
0.0004380844,0.0004605454,0.0004841581,0.0005089814,0.0005350775,0.0005625115,0.0005913521,0.0006216713,0.0006535451,0.0006870531,0.0007222790,0.0007593111,0.0007982418,0.0008391685,0.0008821936,0.0009274246,0.0009749747,0.0010249627,0.0010775137
